,BRD_ID,Smiles,CID,
1420,BRD-A76747559,C[C@@H]1O[C@@H](OC[C@H]2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,6728944,
1421,BRD-K53972329,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,25126798,
1422,BRD-K02501528,O=S1(=O)N[C@H]2CCCN2c2ccccc12,637863,
1423,BRD-K19601669,N#CC[C@@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,50878566,
1424,BRD-K91456750,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O,9811834,
1425,BRD-K92613113,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,131682,
1426,BRD-K93944989,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,91486,
1427,BRD-A67788537,CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1,135659046,
1428,BRD-K98453471,CC(C)=CCC\C(C)=C\CC\C(C)=C\CSc1ccccc1C(O)=O,5469318,
1429,BRD-K19284129,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1,128563,
1430,BRD-A26690767,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,60787,
1431,BRD-K04801023,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1cccc2nsnc12,52914932,
1432,BRD-K75308783,COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)c(OC)c3)cc2)cc(OC)c1,49867926,
1433,BRD-U07805514,CN1CCN(CC1)CCOC2=CC(=C3C(=C2)N=CN=C3NC4=C(C=CC5=C4OCO5)Cl)OC6CCOCC6,10302451,
1434,BRD-K19540840,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c5OCOc5ccc4Cl)ncnc3c2)CC1,10302451,
1435,BRD-K51263939,CNCC(O)=O,1088,
1436,BRD-K62277907,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@H](C)CO1,92095,
1437,BRD-K48892307,OC(=O)c1ccccc1OC(=O)c1ccccc1O,5161,
1438,BRD-A82156122,N[C@H](C(=O)N1[C@@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2,129009973,
1439,BRD-A37704979,CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,176155,
1440,BRD-K59184148,Cn1cc(C2=C(C(=O)NC2=O)c2ccc(Cl)cc2Cl)c2ccccc12,176158,
1441,BRD-K98143437,COc1nccc(n1)c2c(ncn2C3CCC(O)CC3)c4ccc(F)cc4,5166,
1442,BRD-K19412355,COc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1,9863367,
1443,BRD-K82467063,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,5312149,
1444,BRD-K37720887,Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2nccnc2c1)C(C)(C)C,9967941,
1445,BRD-K24496482,CN(C)CCOC1=CC=C(C=C1)C2=NC(=C3C=CC4=C(CCC4=C3)N=O)C(=C5C=CNC=C5)N2,135564599,2
1446,BRD-K24968862,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1,9912743,
1447,BRD-K65991129,FC(F)(F)c1ccc(nc1)N1CC[C@H](C1)NC(=O)Nc1ccccc1Br,9910486,
1448,BRD-K68532323,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,9936388,
1449,BRD-K45168550,COc1ccc(cc1OC)S(=O)(=O)N1CCCN(CC1)S(=O)(=O)c1ccc(OC)c(OC)c1,1520267,
1450,BRD-K86797399,CCCCc1nc2cc(ccc2n1CCN(CC)CC)\C=C\C(=O)NO,49855250,
1451,BRD-K40797222,COc1cccc(c1)-c1ccc(NC(=O)C2=C(CCC2)C(O)=O)c(F)c1,9820008,
1452,BRD-K55748775,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,108137,
1453,BRD-A62035778,CN1C2C[C@@H](C[C@H]1[C@H]1OC21)OC(=O)[C@H](CO)c1ccccc1,5702114,
1454,BRD-K65820248,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)Nc1ccccc1[N+]([O-])=O,9851211,
1455,BRD-A70083328,CC(O)Cn1c(C)ncc1[N+]([O-])=O,71815,
1456,BRD-A58564983,CO[C@H]1CC(O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4C(=N/O)\C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)C1O,98042561,
1457,BRD-A28545468,CC(Cc1ccccc1)N(C)CC#C,5195,
1458,BRD-K21361524,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)NNc2cnccn2)n1,71481097,
1459,BRD-K57080016,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO,10127622,
1460,BRD-K81957469,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1c2ccccc2CCN(C)C1=O,92144482,
1461,BRD-K63504947,Cc1cc(C)c(\C=C2/C(=O)Nc3ccccc23)[nH]1,5329098,
1462,BRD-K21295289,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,216327,
1463,BRD-K28456624,CCC(O)(CC)\C=C\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,5288149,
1464,BRD-K49504902,OC(=O)c1cc2occc2[nH]1,7141881,
1465,BRD-K60219430,C(Cc1c[nH]c2ccccc12)Nc1cccc(Nc2ccncc2)c1,60167550,
1466,BRD-A95939040,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,65863,
1467,BRD-K69116396,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,60149,
1468,BRD-K70464547,CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12,9882979,
1469,BRD-K36732695,CN1CCC2=C(C1)c1ccccc1Cc1ccccc21,5205,
1470,BRD-K80700417,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,24795070,
1471,BRD-K19477839,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,24779724,
1472,BRD-A62071884,CN\C(NC#N)=N/c1ccc(cc1)C1=NNC(=O)CC1C,72124,
1473,BRD-K79759585,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,135398744,
1474,BRD-A68493689,COc1ccc2c(O[C@@H]3C[C@@H]4C(C3)C(=O)N(C)CCCC\C=C/[C@@H]3C[C@]3(NC4=O)C(=O)NS(=O)(=O)C3CC3)cc(nc2c1C)-c1nc(cs1)C(C)C,66576988,2
1475,BRD-K22134346,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,54454,
1476,BRD-K51333959,Fc1ccc(cc1)-n1cc(CCCCN2CCC3(CC2)OCc2ccccc32)c2ccccc12,9829526,
1477,BRD-A79768653,COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O,5374464,2
1478,BRD-K19416115,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F,4369359,
1479,BRD-A47364545,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CC=C,44273461,
1480,BRD-K89561498,CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12,104842,
1481,BRD-K71281111,CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)C(F)(F)F)C(=O)C1,24772860,
1482,BRD-K85406984,CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O,9862248,
1483,BRD-K80043866,CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O,2275,
1484,BRD-K84798689,Cc1c2c(oc1S(O)(=O)=O)-c1ccc3c(CCCC3(C)C)c1C(=O)C2=O,125782,
1485,BRD-K01039503,CC(C)=CCOc1ccc(\C=C\C(=O)c2ccc(OCC=C(C)C)cc2OCC(O)=O)cc1,5282219,
1486,BRD-K24723746,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,154059,
1487,BRD-K23984367,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,216239,
1488,BRD-A89164055,Fc1ccc2OCCC3(NC(=O)NC3=O)c2c1,5252,
1489,BRD-A33168282,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,5253,
1490,BRD-K16761703,CN1CCN(CC1)c1nc(C2=C(C(=O)NC2=O)c2c[nH]c3ccccc23)c2ccccc2n1,10296883,
1491,BRD-A26423207,CC1CN(C[C@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1,60148439,
1492,BRD-A97808748,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)C12,6710654,
1493,BRD-K62562723,OC(=O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1,128355,
1494,BRD-K35629949,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl,122077,
1495,BRD-K43002771,COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(C(C)C)c3ccccc3n2C)cc1OC,9850876,
1496,BRD-K09397065,NC1CCN(CC1)c1cccc(Cl)n1,131747,
1497,BRD-K73524797,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,14187,
1498,BRD-K41783120,Cc1cccc(\C=N\Nc2cc(nc(OCCc3ccccn3)n2)N2CCOCC2)c1,66682520,
1499,BRD-K17953061,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,44259,
1500,BRD-K93880783,Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O,18283,
1501,BRD-K75911534,Cc1[nH]c(\C=C2\C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,87217390,2
1502,BRD-K02965346,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,9549297,
1503,BRD-K60623809,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C/2\C(=O)Nc3ccc(Cl)cc23)c1C,5329103,
1504,BRD-K21547160,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,41693,
1505,BRD-K85679373,CC1(C)[C@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,667504,2
1506,BRD-K12539416,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O,3002120,
1507,BRD-K55250441,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,17134,
1508,BRD-K50859149,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,5344,
1509,BRD-K10670311,OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1,5339,
1510,BRD-A58955223,CS(=O)CCCCN=C=S,5350,
1511,BRD-A22081593,COc1cc(ccc1-c1nc2ncccc2[nH]1)S(C)=O,5353,
1512,BRD-A55272860,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,5355,
1513,BRD-K50938287,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,5358,
1514,BRD-K42828737,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,5329102,
1515,BRD-A34006693,CC(C(O)=O)c1ccc(cc1)C(=O)c1cccs1,5359,
1516,BRD-K94293891,C[C@@H]1CCN(CCN1C(=O)c1cc(C)ccc1-n1nccn1)c1nc2cc(Cl)ccc2o1,24965990,
1517,BRD-K15170068,O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,51683,
1518,BRD-K53281329,COc1ccc(cc1OC)-c1cc2nccn2c(Nc2ncccc2C(N)=O)n1,10200390,
1519,BRD-K84925803,OC(=O)CCc1cc(ccc1OCc1ccc2c(O)noc2c1)C(=O)c1ccc(OC2CCCC2)cc1O,23626877,
1520,BRD-K73237276,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,5283734,
1521,BRD-K52313696,CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N,2746,
1522,BRD-K81473089,Nc1c2CCCCc2nc2ccccc12,1935,
1523,BRD-K69608737,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,445643,
1524,BRD-A96754982,CO[C@@H]1CC(CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,6436007,
1525,BRD-K93645900,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O,110635,
1526,BRD-K23728141,OC(=O)c1ccc2nc(oc2c1)-c1cc(Cl)cc(Cl)c1,11001318,
1527,BRD-A73556557,OCC(O)C(O)C(O)C(=O)CO,1101,
1528,BRD-K80343549,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,11620908,
1529,BRD-K52751261,CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,9952773,
1530,BRD-K26667523,Cn1c2ncn(C[C@@H](O)CO)c(=O)c2c(Nc2ccc(I)cc2F)c(F)c1=O,24963252,
1531,BRD-K58501140,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3[C@H](CC(O)=O)COc3c2)c1,24857286,
1532,BRD-K50498985,CN(C1CCN(CC1)c1nnc(-c2ccnn2C)c2ccccc12)C(=O)c1ccc(F)cc1C(F)(F)F,49848070,
1533,BRD-K95142244,Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1,135565082,
1534,BRD-A94276798,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,68770,
1535,BRD-K17555800,C[C@H]1CN([C@H](C)CN1Cc1ccc(F)cc1)C(=O)c1cc2c(cn(C)c2cc1Cl)C(=O)C(=O)N(C)C,9871074,
1536,BRD-K47095176,CC[C@H](NC(=O)c1c(O)c(nc2ccccc12)-c1ccccc1)c1ccccc1,5311424,
1537,BRD-K93869735,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(N)=O,114750,
1538,BRD-K36627727,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12,108143,
1539,BRD-K93754473,CC\C(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1,2733526,
1540,BRD-K74339692,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O,129211,
1541,BRD-K99604664,Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N,4369524,
1542,BRD-K89162000,COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,3038522,
1543,BRD-A61304759,COC1CC(C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O,73707384,2
1544,BRD-K35169477,C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N,11226090,
1545,BRD-K59506194,CNC(=N)NCCC[C@H](N)C(O)=O,132862,
1546,BRD-K09426783,CN(C)CCNc1nc2cc(O)ccc2c2-c3ccccc3C(=O)c12,135413533,
1547,BRD-K44844162,CC(C)n1nc(C)nc1-c1cn2CCOc3cc(ccc3-c2n1)-c1cnn(c1)C(C)(C)C(N)=O,51001932,
1548,BRD-K42495768,Clc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)s2)c(Cl)c1,10160238,
1549,BRD-K14653796,COc1cccc2n(C)c(=O)c(C(=O)N(C)c3ccc(cc3)C(F)(F)F)c(O)c12,54682876,
1550,BRD-K76841105,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1,5381,
1551,BRD-A18611368,C[C@]1(Cn2ccnn2)C(N2C(CC2=O)S1(=O)=O)C(O)=O,51371314,
1552,BRD-K06900071,C[C@@H](O)[C@@H]1[C@@H]2[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C,129010004,
1553,BRD-K48195801,Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc23)cc1,123618,
1554,BRD-K59436580,Cn1nnc(n1)-c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](CO)OC1=O,11234049,
1555,BRD-K26701552,Fc1ccccc1-c1nc2ccn(Cc3ccc(nn3)-c3ccc(cc3C(F)(F)F)C(F)(F)F)cc2n1,23649154,
1556,BRD-K84564571,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,9808844,
1557,BRD-K15976406,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,159269,
1558,BRD-K91159026,Fc1cccc([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)n3c4cccnc4[nH]c3=O)C(=O)N(CC(F)(F)F)C2)c1F,11319053,
1559,BRD-A05523972,CCOC(=O)N1CSCC1C(O)=O,11615393,
1560,BRD-K73999723,CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C,65999,
1561,BRD-K63178091,Cc1ccn(n1)-c1cc(Cl)ccc1[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F,25025298,
1562,BRD-A93093700,CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1,5391,
1563,BRD-K63712959,Oc1cccc(c1)-c1c2CCc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1[nH]2,136187806,2
1564,BRD-K32107296,Cn1nnc2c(ncn2c1=O)C(N)=O,5394,
1565,BRD-K42898655,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@@H]1OC(=O)C(C)(CO)CO,129009966,2
1566,BRD-A62025033,COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OC(=O)C(C)(CO)CO,6440033,
1567,BRD-K48068743,Cc1cc(N2CCN(CC2)[C@@H]2CN[C@@H](C2)C(=O)N2CCSC2)n(n1)-c1ccccc1,11949652,
1568,BRD-A87479750,NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc12,57946,
1569,BRD-K68132782,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,1549008,
1570,BRD-A42699921,CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F,23500906,
1571,BRD-A39935389,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,17142,
1572,BRD-K15507868,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O,208901,
1573,BRD-A55393291,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O,5701998,
1574,BRD-K95739795,COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC,11634155,
1575,BRD-K45071273,CCCCNc1ccc(cc1)C(=O)OCCN(C)C,5411,
1576,BRD-K47539947,CCCCCCCCCCCCCCSCC(O)=O,114924,2
1577,BRD-A86248581,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O,29243,2
1578,BRD-A52660433,C1CCC(CC1)c1ccc2n3CCNC4CCCc(c34)c2c1,160020,
1579,BRD-K64785675,Nc1nc(N)c2nc(-c3cccc(O)c3)c(nc2n1)-c1cccc(O)c1,10427712,
1580,BRD-K12735121,Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(OC(=O)c2ccccc2)ccc1Cl,11973736,
1581,BRD-K12502280,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C,16722836,
1582,BRD-A41692738,CC(Nc1ccccc1)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,9907093,
1583,BRD-K20958582,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+]([O-])=O,11984561,
1584,BRD-A93255169,O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12,5426,
1585,BRD-K34888156,Cn1cnc2n(C)c(=O)[nH]c(=O)c12,5429,
1586,BRD-K97799481,Cn1c2nc[nH]c2c(=O)n(C)c1=O,2153,
1587,BRD-K26619122,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2CC[C@H](NC(C)=O)c3cc(=O)c(SC)ccc3-c2c1OC,9915886,
1588,BRD-A16347691,OC(=O)CCCCC1CCSS1,864,
1589,BRD-K49350383,Nc1nc2nc[nH]c2c(=S)[nH]1,2723601,
1590,BRD-K61443650,CC[Hg]Sc1ccccc1C(O)=O,67361,
1591,BRD-A84481105,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,5452,
1592,BRD-K97309399,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN3CCN(C)CC3)c2c1,941650,
1593,BRD-K77695569,c1nc(cs1)-c1nc2ccccc2[nH]1,5430,
1594,BRD-K60160658,Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C,60648,
1595,BRD-K57432881,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O,5467,
1596,BRD-A82522119,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12,60148444,
1597,BRD-K19939891,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,336423,
1598,BRD-K44974079,CCCSc1nc(N[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)c2n1,124226581,
1599,BRD-K00603606,Clc1ccccc1CN1CCc2sccc2C1,5472,
1600,BRD-A92800748,COc1ccc2cc(ccc2c1)-c1nc([nH]c1-c1ccncc1)-c1ccc(cc1)S(C)=O,23625762,
1601,BRD-K10845183,OP(O)(=O)C(Sc1ccc(Cl)cc1)P(O)(O)=O,60937,
1602,BRD-A64406146,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(O)=O,68834,
1603,BRD-K30421593,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,168613,
1604,BRD-A38592941,OC(=O)C1CSCN1,9934,
1605,BRD-A33084557,Clc1sccc1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl,5482,
1606,BRD-K75649340,Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,2724387,
1607,BRD-K62965247,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2n(C)c(=O)cc(-c3cccc(Cl)c3)c2c1,159324,
1608,BRD-K11973162,Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O,6323266,
1609,BRD-A10039652,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)C(=O)O1,9830191,
1610,BRD-K92968657,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],135413511,
1611,BRD-K51087630,CCC(CC)n1c2nc(cnc2[nH]c1=O)C#C,23729157,
1612,BRD-K37872686,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O,60947,
1613,BRD-K33379087,O=C1NC(=O)[C@H]([C@@H]1c1c[nH]c2ccccc12)c1cn2CCCc3cccc1c23,11494412,
1614,BRD-K53414658,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,9911830,
1615,BRD-K06335600,Clc1ccc2nsnc2c1NC1=NCCN1,5487,
1616,BRD-K96342952,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O,129009857,
1617,BRD-K31283835,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,9926791,
1618,BRD-K36280065,C[C@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,25180101,
1619,BRD-K32164935,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,5503,
1620,BRD-K85119730,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,5505,
